area_code,area_name,census_geography,all_accommodation,flat_all,flat_commercial,flat_converted,flat_purpose,mobile_home,shared_all,unshared_all,unshared_house,unshared_house_detached,unshared_house_semi,unshared_house_terrace,flat_all_perc,mobile_home_perc,shared_all_perc,unshared_house_perc,whole_detached_perc,whole_semi_perc,whole_terrace_perc,centroid_x,centroid_y
W00010134,,oa,141,98,0,1,97,0,0,141,43,11,5,27,69.5,0.0,0.0,30.5,7.8,3.5,19.1,321071.977,178088.6005
W00010230,,oa,92,90,0,2,88,0,0,92,2,1,1,0,97.8,0.0,0.0,2.2,1.1,1.1,0.0,318443.753,175074.728
W00008913,,oa,159,79,1,55,23,0,22,137,58,3,8,47,49.7,0.0,13.8,36.5,1.9,5.0,29.6,318411.985,177295.14250000002
W00010153,,oa,100,93,10,2,81,0,2,98,5,0,2,3,93.0,0.0,2.0,5.0,0.0,2.0,3.0,318498.85699999996,176254.73599999998
W00009330,,oa,150,3,0,0,3,0,0,150,147,13,44,90,2.0,0.0,0.0,98.0,8.7,29.3,60.0,320893.16599999997,180476.91499999998
W00010130,,oa,119,115,12,1,102,0,0,119,4,0,0,4,96.6,0.0,0.0,3.4,0.0,0.0,3.4,318607.0605,176679.4135
W00010186,,oa,98,89,0,0,89,0,0,98,9,3,2,4,90.8,0.0,0.0,9.2,3.1,2.0,4.1,318966.55350000004,175300.3025
W00010194,,oa,137,137,0,1,136,0,0,137,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,319310.007,175320.0625
W00010197,,oa,128,125,0,1,124,0,0,128,3,0,1,2,97.7,0.0,0.0,2.3,0.0,0.8,1.6,319486.625,175185.9135
W00010160,,oa,95,95,0,1,94,0,0,95,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,318848.98600000003,174776.8245
W00010161,,oa,135,132,0,1,131,0,0,135,3,0,2,1,97.8,0.0,0.0,2.2,0.0,1.5,0.7,318245.8945,173535.3125
W00010143,,oa,107,106,0,0,106,0,0,107,1,1,0,0,99.1,0.0,0.0,0.9,0.9,0.0,0.0,318310.03500000003,173424.14500000002
W00009463,,oa,121,28,0,16,12,0,0,121,93,1,4,88,23.1,0.0,0.0,76.9,0.8,3.3,72.7,318884.7155,178060.82150000002
W00009448,,oa,180,144,1,58,85,0,16,164,20,3,13,4,80.0,0.0,8.9,11.1,1.7,7.2,2.2,318866.2085,176925.711
W00010200,,oa,137,136,2,0,134,0,0,137,1,1,0,0,99.3,0.0,0.0,0.7,0.7,0.0,0.0,318663.97349999996,174965.71250000002
W00010188,,oa,58,5,1,1,3,0,0,58,53,47,4,2,8.6,0.0,0.0,91.4,81.0,6.9,3.4,319190.65650000004,180046.599
W00010184,,oa,121,58,0,0,58,0,0,121,63,6,43,14,47.9,0.0,0.0,52.1,5.0,35.5,11.6,318984.9475,175491.454
W00009664,,oa,138,31,2,20,9,0,0,138,107,5,7,95,22.5,0.0,0.0,77.5,3.6,5.1,68.8,320132.5235,176911.369
W00008817,,oa,136,111,2,0,109,0,0,136,25,5,6,14,81.6,0.0,0.0,18.4,3.7,4.4,10.3,318872.419,175107.2645
W00008788,,oa,172,44,0,26,18,0,0,172,128,11,13,104,25.6,0.0,0.0,74.4,6.4,7.6,60.5,319473.9215,176821.278
W00010198,,oa,112,78,0,1,77,0,0,112,34,2,11,21,69.6,0.0,0.0,30.4,1.8,9.8,18.8,319019.33499999996,175076.0955
W00009331,,oa,166,51,0,4,47,0,0,166,115,3,76,36,30.7,0.0,0.0,69.3,1.8,45.8,21.7,320556.9365,181772.1095
W00010133,,oa,227,222,0,2,220,0,0,227,5,1,3,1,97.8,0.0,0.0,2.2,0.4,1.3,0.4,319622.31799999997,174723.5235
W00009611,,oa,129,0,0,0,0,0,0,129,129,4,120,5,0.0,0.0,0.0,100.0,3.1,93.0,3.9,321451.947,178866.353
W00010131,,oa,233,227,4,2,221,0,0,233,6,2,2,2,97.4,0.0,0.0,2.6,0.9,0.9,0.9,318752.796,176289.6365
W00008907,,oa,139,60,5,39,16,0,0,139,79,2,6,71,43.2,0.0,0.0,56.8,1.4,4.3,51.1,318258.2905,177611.60700000002
W00008903,,oa,136,14,0,12,2,0,0,136,122,3,5,114,10.3,0.0,0.0,89.7,2.2,3.7,83.8,318493.2965,177708.858
W00008900,,oa,156,43,3,20,20,0,0,156,113,3,9,101,27.6,0.0,0.0,72.4,1.9,5.8,64.7,318257.3255,177886.43
W00009434,,oa,172,138,25,67,46,0,9,163,25,3,2,20,80.2,0.0,5.2,14.5,1.7,1.2,11.6,318835.23600000003,177476.1085
W00009430,,oa,119,9,3,4,2,0,0,119,110,1,3,106,7.6,0.0,0.0,92.4,0.8,2.5,89.1,319142.33499999996,177641.5635
W00009438,,oa,122,46,0,35,11,0,6,116,70,2,7,61,37.7,0.0,4.9,57.4,1.6,5.7,50.0,319354.055,177487.766
W00009439,,oa,126,9,0,8,1,0,0,126,117,4,1,112,7.1,0.0,0.0,92.9,3.2,0.8,88.9,319128.6925,177430.88799999998
W00010181,,oa,118,91,13,13,65,0,0,118,27,0,0,27,77.1,0.0,0.0,22.9,0.0,0.0,22.9,319821.6315,177220.874
W00008915,,oa,157,87,0,61,26,0,22,135,48,4,5,39,55.4,0.0,14.0,30.6,2.5,3.2,24.8,318501.396,177283.1685
W00008910,,oa,140,17,1,9,7,0,0,140,123,2,1,120,12.1,0.0,0.0,87.9,1.4,0.7,85.7,318455.899,177567.27049999998
W00009387,,oa,147,3,0,2,1,0,0,147,144,22,36,86,2.0,0.0,0.0,98.0,15.0,24.5,58.5,320317.2465,178544.979
W00009386,,oa,127,34,0,1,33,0,0,127,93,31,24,38,26.8,0.0,0.0,73.2,24.4,18.9,29.9,320544.579,178639.8015
W00009301,,oa,116,65,0,0,65,0,0,116,51,3,30,18,56.0,0.0,0.0,44.0,2.6,25.9,15.5,322013.73250000004,180798.95400000003
W00009389,,oa,123,4,0,3,1,0,0,123,119,48,53,18,3.3,0.0,0.0,96.7,39.0,43.1,14.6,318903.939,178637.642
W00009407,,oa,125,5,0,5,0,0,0,125,120,2,17,101,4.0,0.0,0.0,96.0,1.6,13.6,80.8,320080.55850000004,177724.5415
W00009405,,oa,145,120,0,79,41,0,4,141,21,0,5,16,82.8,0.0,2.8,14.5,0.0,3.4,11.0,319393.44550000003,177941.19
W00009408,,oa,142,99,0,38,61,0,0,142,43,6,15,22,69.7,0.0,0.0,30.3,4.2,10.6,15.5,320665.221,178077.4225
W00009409,,oa,120,0,0,0,0,0,0,120,120,55,65,0,0.0,0.0,0.0,100.0,45.8,54.2,0.0,319593.9665,179403.875
W00009662,,oa,128,73,12,10,51,0,3,125,52,0,2,50,57.0,0.0,2.3,40.6,0.0,1.6,39.1,320059.026,176713.53999999998
W00009668,,oa,119,12,1,9,2,0,0,119,107,1,4,102,10.1,0.0,0.0,89.9,0.8,3.4,85.7,320303.61199999996,176952.82549999998
W00010196,,oa,129,127,0,1,126,0,0,129,2,0,0,2,98.4,0.0,0.0,1.6,0.0,0.0,1.6,318567.266,174930.985
W00009316,,oa,127,57,6,2,49,0,0,127,70,2,66,2,44.9,0.0,0.0,55.1,1.6,52.0,1.6,321467.1435,179481.027
W00009395,,oa,123,6,0,4,2,0,0,123,117,2,7,108,4.9,0.0,0.0,95.1,1.6,5.7,87.8,319613.981,178268.1105
W00010216,,oa,107,74,1,1,72,0,0,107,33,1,25,7,69.2,0.0,0.0,30.8,0.9,23.4,6.5,318945.1805,174828.861
W00010217,,oa,106,58,0,1,57,0,0,106,48,15,18,15,54.7,0.0,0.0,45.3,14.2,17.0,14.2,320947.028,181523.7475
W00009413,,oa,114,6,0,0,6,0,0,114,108,29,79,0,5.3,0.0,0.0,94.7,25.4,69.3,0.0,318805.46400000004,179169.4985
W00009454,,oa,94,25,0,14,11,0,0,94,69,3,3,63,26.6,0.0,0.0,73.4,3.2,3.2,67.0,318564.598,178247.516
W00009418,,oa,129,60,4,1,55,0,0,129,69,23,43,3,46.5,0.0,0.0,53.5,17.8,33.3,2.3,318736.4575,179054.2645
W00009499,,oa,123,1,0,0,1,0,0,123,122,42,51,29,0.8,0.0,0.0,99.2,34.1,41.5,23.6,320316.6625,182021.3075
W00008962,,oa,114,30,0,1,29,0,0,114,84,79,5,0,26.3,0.0,0.0,73.7,69.3,4.4,0.0,319096.204,180471.3525
W00008965,,oa,129,10,0,1,9,0,0,129,119,37,81,1,7.8,0.0,0.0,92.2,28.7,62.8,0.8,318629.45050000004,180294.299
W00008969,,oa,113,50,0,1,49,0,0,113,63,7,56,0,44.2,0.0,0.0,55.8,6.2,49.6,0.0,319053.52150000003,180050.111
W00008961,,oa,122,1,0,0,1,0,0,122,121,56,64,1,0.8,0.0,0.0,99.2,45.9,52.5,0.8,318864.3285,180544.6485
W00008807,,oa,218,123,2,4,117,0,0,218,95,2,15,78,56.4,0.0,0.0,43.6,0.9,6.9,35.8,318713.59849999996,174321.23200000002
W00008800,,oa,153,41,0,9,32,0,0,153,112,3,10,99,26.8,0.0,0.0,73.2,2.0,6.5,64.7,320036.184,177041.47950000002
W00008808,,oa,163,133,2,1,130,0,2,161,28,2,13,13,81.6,0.0,1.2,17.2,1.2,8.0,8.0,319140.8985,175923.1725
W00008947,,oa,128,39,0,2,37,0,0,128,89,78,10,1,30.5,0.0,0.0,69.5,60.9,7.8,0.8,319776.64749999996,180855.5245
W00008948,,oa,128,4,1,1,2,0,0,128,124,43,79,2,3.1,0.0,0.0,96.9,33.6,61.7,1.6,319411.795,181476.2715
W00009476,,oa,133,46,22,15,9,0,0,133,87,5,8,74,34.6,0.0,0.0,65.4,3.8,6.0,55.6,318856.15150000004,177677.5635
W00009472,,oa,123,103,0,79,24,0,7,116,13,1,0,12,83.7,0.0,5.7,10.6,0.8,0.0,9.8,319273.7925,177790.287
W00009470,,oa,111,11,0,5,6,0,0,111,100,1,2,97,9.9,0.0,0.0,90.1,0.9,1.8,87.4,319116.7035,177781.96
W00009471,,oa,225,178,1,86,91,0,3,222,44,3,10,31,79.1,0.0,1.3,19.6,1.3,4.4,13.8,318693.67949999997,177531.3145
W00009646,,oa,179,90,0,6,84,0,0,179,89,6,17,66,50.3,0.0,0.0,49.7,3.4,9.5,36.9,319595.684,176264.00449999998
W00009643,,oa,135,1,0,0,1,0,0,135,134,5,3,126,0.7,0.0,0.0,99.3,3.7,2.2,93.3,319727.1675,176427.0395
W00009648,,oa,124,49,0,2,47,0,2,122,73,5,19,49,39.5,0.0,1.6,58.9,4.0,15.3,39.5,320655.4815,177355.642
W00008976,,oa,125,27,0,11,16,0,0,125,98,28,24,46,21.6,0.0,0.0,78.4,22.4,19.2,36.8,318824.5,179531.60450000002
W00008977,,oa,123,2,0,1,1,0,0,123,121,4,63,54,1.6,0.0,0.0,98.4,3.3,51.2,43.9,318475.04449999996,179482.6015
W00008973,,oa,135,35,0,2,33,0,0,135,100,72,17,11,25.9,0.0,0.0,74.1,53.3,12.6,8.1,319181.4855,179596.131
W00008970,,oa,115,5,0,0,5,0,0,115,110,62,47,1,4.3,0.0,0.0,95.7,53.9,40.9,0.9,318802.55700000003,179876.62300000002
W00009109,,oa,103,69,0,2,67,0,0,103,34,2,5,27,67.0,0.0,0.0,33.0,1.9,4.9,26.2,318431.908,174789.9105
W00008813,,oa,137,61,0,4,57,0,0,137,76,2,34,40,44.5,0.0,0.0,55.5,1.5,24.8,29.2,319041.2025,175654.3915
W00009361,,oa,158,34,0,0,34,0,0,158,124,3,12,109,21.5,0.0,0.0,78.5,1.9,7.6,69.0,320299.1185,179726.0005
W00009443,,oa,126,24,9,9,6,0,0,126,102,5,8,89,19.0,0.0,0.0,81.0,4.0,6.3,70.6,318990.135,177443.653
W00009469,,oa,106,8,2,6,0,0,0,106,98,2,7,89,7.5,0.0,0.0,92.5,1.9,6.6,84.0,318869.923,177868.27850000001
W00009462,,oa,128,62,21,32,9,0,0,128,66,3,5,58,48.4,0.0,0.0,51.6,2.3,3.9,45.3,319197.2115,177990.13
W00009466,,oa,114,36,14,18,4,0,0,114,78,3,3,72,31.6,0.0,0.0,68.4,2.6,2.6,63.2,319038.13049999997,177887.3775
W00009461,,oa,124,50,0,43,7,0,10,114,64,2,6,56,40.3,0.0,8.1,51.6,1.6,4.8,45.2,319072.605,178139.50699999998
W00009655,,oa,136,31,4,0,27,0,0,136,105,4,43,58,22.8,0.0,0.0,77.2,2.9,31.6,42.6,320875.6995,177209.9495
W00009657,,oa,111,12,0,1,11,0,0,111,99,1,19,79,10.8,0.0,0.0,89.2,0.9,17.1,71.2,320577.531,177505.59600000002
W00009656,,oa,222,64,2,0,62,14,2,220,142,32,80,30,28.8,6.3,0.9,64.0,14.4,36.0,13.5,321301.05449999997,176503.1
W00009652,,oa,136,3,0,0,3,0,0,136,133,9,62,62,2.2,0.0,0.0,97.8,6.6,45.6,45.6,320934.713,177381.31650000002
W00009650,,oa,115,4,1,0,3,1,0,115,110,5,76,29,3.5,0.9,0.0,95.7,4.3,66.1,25.2,321396.213,177398.24099999998
W00009651,,oa,149,26,0,0,26,0,0,149,123,6,51,66,17.4,0.0,0.0,82.6,4.0,34.2,44.3,320844.2845,177519.21000000002
W00009659,,oa,121,17,0,9,8,0,0,121,104,5,22,77,14.0,0.0,0.0,86.0,4.1,18.2,63.6,320535.50049999997,177081.212
W00009658,,oa,114,8,1,2,5,1,0,114,105,3,31,71,7.0,0.9,0.0,92.1,2.6,27.2,62.3,320848.2585,177046.454
W00010172,,oa,131,7,0,0,7,0,0,131,124,30,44,50,5.3,0.0,0.0,94.7,22.9,33.6,38.2,321526.8125,177431.41100000002
W00009371,,oa,138,27,0,1,26,0,0,138,111,2,47,62,19.6,0.0,0.0,80.4,1.4,34.1,44.9,320277.046,181742.271
W00008921,,oa,122,12,1,3,8,0,0,122,110,1,10,99,9.8,0.0,0.0,90.2,0.8,8.2,81.1,318415.8365,178296.0055
W00010142,,oa,155,41,0,2,39,0,0,155,114,12,53,49,26.5,0.0,0.0,73.5,7.7,34.2,31.6,320195.746,178167.299
W00010127,,oa,134,133,2,7,124,0,0,134,1,0,1,0,99.3,0.0,0.0,0.7,0.0,0.7,0.0,319368.226,173977.5005
W00009626,,oa,142,67,8,0,59,0,0,142,75,6,58,11,47.2,0.0,0.0,52.8,4.2,40.8,7.7,321751.20999999996,179651.347
W00009625,,oa,116,36,3,1,32,0,0,116,80,4,58,18,31.0,0.0,0.0,69.0,3.4,50.0,15.5,322171.2215,179463.5855
W00009623,,oa,124,9,0,0,9,0,0,124,115,23,83,9,7.3,0.0,0.0,92.7,18.5,66.9,7.3,321992.10549999995,179580.0795
W00010147,,oa,142,116,2,0,114,0,0,142,26,0,1,25,81.7,0.0,0.0,18.3,0.0,0.7,17.6,319405.15150000004,174981.5615
W00008956,,oa,129,34,0,2,32,0,0,129,95,81,14,0,26.4,0.0,0.0,73.6,62.8,10.9,0.0,319282.06200000003,180863.772
W00008950,,oa,130,6,0,0,6,0,0,130,124,109,13,2,4.6,0.0,0.0,95.4,83.8,10.0,1.5,318774.2355,181252.5115
W00009982,,oa,104,96,1,31,64,1,0,104,7,0,2,5,92.3,1.0,0.0,6.7,0.0,1.9,4.8,319013.34699999995,176390.36599999998
W00009346,,oa,128,3,0,0,3,0,0,128,125,2,19,104,2.3,0.0,0.0,97.7,1.6,14.8,81.3,320082.25,180500.603
W00009344,,oa,156,77,2,2,73,0,0,156,79,2,13,64,49.4,0.0,0.0,50.6,1.3,8.3,41.0,320014.62549999997,180659.69
W00008922,,oa,162,55,0,45,10,0,1,161,106,3,6,97,34.0,0.0,0.6,65.4,1.9,3.7,59.9,318281.5455,178307.21850000002
W00009343,,oa,124,2,0,0,2,0,0,124,122,3,39,80,1.6,0.0,0.0,98.4,2.4,31.5,64.5,320176.6185,181014.85
W00009445,,oa,141,102,0,32,70,0,5,136,34,2,6,26,72.3,0.0,3.5,24.1,1.4,4.3,18.4,319489.8895,177177.983
W00009447,,oa,144,100,0,14,86,0,0,144,44,4,3,37,69.4,0.0,0.0,30.6,2.8,2.1,25.7,319366.02249999996,177192.325
W00009444,,oa,137,24,1,8,15,0,0,137,113,4,4,105,17.5,0.0,0.0,82.5,2.9,2.9,76.6,319117.252,177338.109
W00009442,,oa,119,88,1,56,31,0,3,116,28,1,12,15,73.9,0.0,2.5,23.5,0.8,10.1,12.6,319506.1925,177366.336
W00009441,,oa,154,73,16,22,35,0,0,154,81,5,7,69,47.4,0.0,0.0,52.6,3.2,4.5,44.8,319078.6345,177220.878
W00009449,,oa,204,165,9,35,121,0,2,202,37,4,4,29,80.9,0.0,1.0,18.1,2.0,2.0,14.2,318997.4385,176904.55599999998
W00009637,,oa,132,36,0,28,8,0,0,132,96,6,5,85,27.3,0.0,0.0,72.7,4.5,3.8,64.4,320329.5965,176467.21899999998
W00009635,,oa,124,20,2,12,6,0,0,124,104,2,5,97,16.1,0.0,0.0,83.9,1.6,4.0,78.2,320053.4095,176600.0565
W00009630,,oa,181,70,4,37,29,2,0,181,109,5,6,98,38.7,1.1,0.0,60.2,2.8,3.3,54.1,320037.5,176361.3695
W00009639,,oa,136,12,0,11,1,0,4,132,120,4,7,109,8.8,0.0,2.9,88.2,2.9,5.1,80.1,320374.94550000003,176517.008
W00010159,,oa,112,18,0,4,14,0,0,112,94,5,30,59,16.1,0.0,0.0,83.9,4.5,26.8,52.7,320259.578,177959.8305
W00009357,,oa,116,29,0,0,29,0,0,116,87,11,16,60,25.0,0.0,0.0,75.0,9.5,13.8,51.7,320531.918,180189.37550000002
W00009355,,oa,108,2,0,0,2,0,0,108,106,1,33,72,1.9,0.0,0.0,98.1,0.9,30.6,66.7,319645.405,180093.5795
W00009352,,oa,131,27,0,0,27,0,0,131,104,1,24,79,20.6,0.0,0.0,79.4,0.8,18.3,60.3,320149.261,180396.67700000003
W00009350,,oa,109,33,0,1,32,0,0,109,76,0,31,45,30.3,0.0,0.0,69.7,0.0,28.4,41.3,319465.7825,180394.80099999998
W00009358,,oa,136,96,0,3,93,1,0,136,39,1,5,33,70.6,0.7,0.0,28.7,0.7,3.7,24.3,320192.975,180027.3245
W00009451,,oa,154,59,0,52,7,0,10,144,85,1,4,80,38.3,0.0,6.5,55.2,0.6,2.6,51.9,318507.78949999996,178695.33500000002
W00009459,,oa,145,88,0,74,14,0,15,130,42,2,4,36,60.7,0.0,10.3,29.0,1.4,2.8,24.8,319079.7485,178346.0235
W00008786,,oa,141,30,0,13,17,0,3,138,108,4,8,96,21.3,0.0,2.1,76.6,2.8,5.7,68.1,319795.08999999997,176709.54100000003
W00008784,,oa,160,38,0,21,17,0,2,158,120,8,5,107,23.8,0.0,1.3,75.0,5.0,3.1,66.9,319924.571,176935.2865
W00008780,,oa,127,44,2,8,34,0,0,127,83,2,2,79,34.6,0.0,0.0,65.4,1.6,1.6,62.2,320017.569,177153
W00009607,,oa,135,26,5,3,18,0,0,135,109,18,88,3,19.3,0.0,0.0,80.7,13.3,65.2,2.2,321728.671,179091.9605
W00009608,,oa,129,3,0,1,2,0,0,129,126,12,99,15,2.3,0.0,0.0,97.7,9.3,76.7,11.6,321507.6715,179049.44
W00008930,,oa,144,42,8,12,22,0,0,144,102,1,2,99,29.2,0.0,0.0,70.8,0.7,1.4,68.8,318417.7695,177960.28399999999
W00009321,,oa,109,1,0,0,1,0,0,109,108,5,40,63,0.9,0.0,0.0,99.1,4.6,36.7,57.8,322205.46900000004,181522.5485
W00008795,,oa,169,44,1,31,12,0,6,163,119,5,15,99,26.0,0.0,3.6,70.4,3.0,8.9,58.6,320010.034,177376.92599999998
W00009426,,oa,124,15,0,13,2,0,0,124,109,1,8,100,12.1,0.0,0.0,87.9,0.8,6.5,80.6,318719.97199999995,178073.397
W00009425,,oa,125,54,0,36,18,0,0,125,71,5,18,48,43.2,0.0,0.0,56.8,4.0,14.4,38.4,319314.26249999995,177096.913
W00009423,,oa,174,126,6,69,51,0,0,174,48,0,3,45,72.4,0.0,0.0,27.6,0.0,1.7,25.9,319382.233,177815.16600000003
W00008792,,oa,120,44,0,26,18,0,0,120,76,4,5,67,36.7,0.0,0.0,63.3,3.3,4.2,55.8,319480.234,176481.4
W00008799,,oa,167,79,10,44,25,0,0,167,88,5,3,80,47.3,0.0,0.0,52.7,3.0,1.8,47.9,320159.89749999996,177372.45299999998
W00008798,,oa,166,25,0,15,10,0,0,166,141,7,8,126,15.1,0.0,0.0,84.9,4.2,4.8,75.9,320269.65599999996,177350.4675
W00008804,,oa,155,21,0,9,12,0,0,155,134,2,16,116,13.5,0.0,0.0,86.5,1.3,10.3,74.8,318545.35,174315.5565
W00010149,,oa,148,147,0,1,146,0,0,148,1,0,0,1,99.3,0.0,0.0,0.7,0.0,0.0,0.7,317960.61950000003,173322.288
W00010138,,oa,126,124,0,1,123,0,0,126,2,0,2,0,98.4,0.0,0.0,1.6,0.0,1.6,0.0,318183.8515,173392.698
W00010170,,oa,95,20,0,0,20,0,0,95,75,5,39,31,21.1,0.0,0.0,78.9,5.3,41.1,32.6,317813.7035,173965.9925
W00010154,,oa,135,132,0,0,132,0,0,135,3,1,0,2,97.8,0.0,0.0,2.2,0.7,0.0,1.5,318686.49199999997,174672.148
W00010139,,oa,203,200,0,0,200,1,0,203,2,0,1,1,98.5,0.5,0.0,1.0,0.0,0.5,0.5,319622.854,174448.446
W00010137,,oa,280,273,3,10,260,0,3,277,4,0,2,2,97.5,0.0,1.1,1.4,0.0,0.7,0.7,318676.0115,176040.896
W00010212,,oa,68,65,0,0,65,0,0,68,3,0,0,3,95.6,0.0,0.0,4.4,0.0,0.0,4.4,317527.934,177777.869
W00009645,,oa,209,134,1,10,123,0,0,209,75,12,7,56,64.1,0.0,0.0,35.9,5.7,3.3,26.8,320153.646,176168.311
W00010178,,oa,97,76,1,0,75,0,0,97,21,1,4,16,78.4,0.0,0.0,21.6,1.0,4.1,16.5,317138.25600000005,178163.10450000002
W00009181,,oa,116,1,0,1,0,0,0,116,115,96,19,0,0.9,0.0,0.0,99.1,82.8,16.4,0.0,319481.62549999997,183640.25
W00007425,,oa,171,13,3,9,1,1,0,171,157,93,46,18,7.6,0.6,0.0,91.8,54.4,26.9,10.5,322052.74600000004,186157.725
W00010219,,oa,80,23,3,16,4,0,5,75,52,1,15,36,28.8,0.0,6.3,65.0,1.3,18.8,45.0,318437.728,177450.9545
W00009161,,oa,165,35,1,0,34,0,0,165,130,11,116,3,21.2,0.0,0.0,78.8,6.7,70.3,1.8,316361.702,180503.12
W00010208,,oa,160,157,26,3,128,0,0,160,3,0,2,1,98.1,0.0,0.0,1.9,0.0,1.3,0.6,318353.32200000004,176059.8875
W00009073,,oa,145,4,0,3,1,0,0,145,141,4,127,10,2.8,0.0,0.0,97.2,2.8,87.6,6.9,316641.757,178816.923
W00009090,,oa,128,2,0,2,0,0,0,128,126,7,96,23,1.6,0.0,0.0,98.4,5.5,75.0,18.0,318141.51450000005,174643.75
W00010199,,oa,128,73,0,2,71,0,0,128,55,5,41,9,57.0,0.0,0.0,43.0,3.9,32.0,7.0,316945.8125,181505.686
W00009126,,oa,150,12,1,0,11,0,0,150,138,41,41,56,8.0,0.0,0.0,92.0,27.3,27.3,37.3,316933.387,175703.597
W00010168,,oa,114,97,0,0,97,0,0,114,17,2,5,10,85.1,0.0,0.0,14.9,1.8,4.4,8.8,317786.41099999996,173911.8315
W00009336,,oa,131,76,0,0,76,0,0,131,55,46,4,5,58.0,0.0,0.0,42.0,35.1,3.1,3.8,319816.59349999996,181082.1355
W00009695,,oa,110,3,0,0,3,0,2,108,105,20,66,19,2.7,0.0,1.8,95.5,18.2,60.0,17.3,324225.7305,181190.80550000002
W00009147,,oa,125,10,10,0,0,0,0,125,115,3,22,90,8.0,0.0,0.0,92.0,2.4,17.6,72.0,316691.0635,179829.147
W00009144,,oa,111,6,1,3,2,0,0,111,105,35,47,23,5.4,0.0,0.0,94.6,31.5,42.3,20.7,316450.61100000003,179919.948
W00009145,,oa,129,10,3,4,3,0,0,129,119,6,29,84,7.8,0.0,0.0,92.2,4.7,22.5,65.1,316693.106,180016.38150000002
W00009436,,oa,136,10,1,8,1,0,0,136,126,5,0,121,7.4,0.0,0.0,92.6,3.7,0.0,89.0,319248.604,177604.9845
W00008926,,oa,122,10,0,7,3,0,0,122,112,1,7,104,8.2,0.0,0.0,91.8,0.8,5.7,85.2,317729.658,178171.3075
W00009159,,oa,185,96,0,3,93,0,0,185,89,5,54,30,51.9,0.0,0.0,48.1,2.7,29.2,16.2,316646.5135,180572.2895
W00009151,,oa,137,4,0,3,1,0,0,137,133,15,73,45,2.9,0.0,0.0,97.1,10.9,53.3,32.8,316702.30299999996,179591.9505
W00009305,,oa,119,33,0,1,32,0,0,119,86,1,44,41,27.7,0.0,0.0,72.3,0.8,37.0,34.5,322450.57550000004,180511.7875
W00010206,,oa,93,49,0,15,34,0,3,90,41,0,5,36,52.7,0.0,3.2,44.1,0.0,5.4,38.7,319304.767,176456.4745
W00009253,,oa,116,9,1,0,8,0,0,116,107,4,69,34,7.8,0.0,0.0,92.2,3.4,59.5,29.3,317632.651,181380
W00009565,,oa,148,17,1,10,6,0,0,148,131,6,59,66,11.5,0.0,0.0,88.5,4.1,39.9,44.6,317217.14650000003,176257.39049999998
W00009562,,oa,136,110,1,2,107,0,0,136,26,7,8,11,80.9,0.0,0.0,19.1,5.1,5.9,8.1,317133.435,176385.84649999999
W00009561,,oa,137,48,0,0,48,0,0,137,89,4,18,67,35.0,0.0,0.0,65.0,2.9,13.1,48.9,316758.5825,176268.4535
W00009667,,oa,101,5,1,4,0,0,0,101,96,5,13,78,5.0,0.0,0.0,95.0,5.0,12.9,77.2,320395.52749999997,176889.14549999998
W00009661,,oa,130,6,0,6,0,0,0,130,124,3,4,117,4.6,0.0,0.0,95.4,2.3,3.1,90.0,320272.3345,177169.293
W00010117,,oa,138,126,35,9,82,0,0,138,12,3,0,9,91.3,0.0,0.0,8.7,2.2,0.0,6.5,317907.454,177159.7735
W00009123,,oa,173,16,0,3,13,0,0,173,157,13,20,124,9.2,0.0,0.0,90.8,7.5,11.6,71.7,317462.36199999996,175758.7145
W00009396,,oa,166,61,0,29,32,0,0,166,105,24,16,65,36.7,0.0,0.0,63.3,14.5,9.6,39.2,319570.9385,178291.9025
W00010214,,oa,132,41,0,0,41,0,0,132,91,19,35,37,31.1,0.0,0.0,68.9,14.4,26.5,28.0,316775.7365,181228.03
W00010211,,oa,86,64,0,1,63,0,0,86,22,0,5,17,74.4,0.0,0.0,25.6,0.0,5.8,19.8,317607.6495,173252.3555
W00009574,,oa,141,67,2,27,38,0,0,141,74,5,6,63,47.5,0.0,0.0,52.5,3.5,4.3,44.7,317353.11,176028.103
W00009572,,oa,198,148,1,39,108,0,3,195,47,7,2,38,74.7,0.0,1.5,23.7,3.5,1.0,19.2,317830.19550000003,176015.05550000002
W00009573,,oa,122,21,0,15,6,0,2,120,99,9,9,81,17.2,0.0,1.6,81.1,7.4,7.4,66.4,317446.047,176081
W00009570,,oa,153,82,6,50,26,0,3,150,68,8,8,52,53.6,0.0,2.0,44.4,5.2,5.2,34.0,317602.0985,176054.753
W00009578,,oa,133,33,3,27,3,0,0,133,100,3,7,90,24.8,0.0,0.0,75.2,2.3,5.3,67.7,316689.83999999997,177465.6665
W00009136,,oa,139,22,3,10,9,0,0,139,117,3,9,105,15.8,0.0,0.0,84.2,2.2,6.5,75.5,317518.71849999996,175488.585
W00009135,,oa,119,16,1,9,6,0,0,119,103,10,7,86,13.4,0.0,0.0,86.6,8.4,5.9,72.3,317761.55350000004,175488.276
W00009132,,oa,112,38,3,18,17,0,4,108,70,6,6,58,33.9,0.0,3.6,62.5,5.4,5.4,51.8,317794.0555,175342.138
